candidate,feature,mean,std
light_core_prospective,missingindicator_delta_total_length,0.00038621237480905227,8.807109522661696e-05
light_core_prospective,missingindicator_delta_num_contigs,0.0003630852899623233,6.940611867428087e-05
light_core_prospective,missingindicator_delta_gc,0.00033675994122347005,8.434706749282539e-05
light_core_prospective,missingindicator_delta_n50_trend,0.0003315780824044113,8.985134981586648e-05
light_core_prospective,missingindicator_delta_n50,0.000325625660706691,6.96636959412607e-05
light_core_prospective,missingindicator_delta_gc_trend,0.0002939870965502623,5.141517766773387e-05
light_core_prospective,missingindicator_delta_num_contigs_trend,0.00027579462200404126,4.475186104852859e-05
light_core_prospective,missingindicator_delta_total_length_trend,0.00025189508347032855,3.7937122292855367e-05
light_core_prospective,delta_num_contigs_trend,6.268217570799158e-05,2.810740189852182e-05
light_core_prospective,delta_num_contigs,6.0405336692784555e-05,4.507680123700803e-05
light_fasta_prospective,total_length,0.1804779436275707,0.00877588499930551
light_fasta_prospective,n50,0.1751234975100784,0.006696524843715846
light_fasta_prospective,gc,0.15399617291680984,0.004901792280832573
light_fasta_prospective,num_contigs,0.09821157515625316,0.006890736690766933
light_fasta_prospective,total_length_from_r1,0.07837321889388844,0.005715937380617232
light_fasta_prospective,n50_from_r1,0.0667610009841428,0.003409102339724305
light_fasta_prospective,delta_total_length,0.06334144701059598,0.004675864688888634
light_fasta_prospective,delta_n50,0.04829594335285139,0.002790239459620598
light_fasta_prospective,delta_n50_trend,0.03424473917726763,0.001961781565750784
light_fasta_prospective,delta_total_length_trend,0.03402683960353219,0.002295633263998556
light_fasta_prospective,gc_from_r1,0.02008365366546056,0.004097525337174184
light_fasta_prospective,num_contigs_from_r1,0.00852266689966252,0.0028375171057115805
light_fasta_prospective,delta_gc_trend,0.008224436673032262,0.0009509259817914263
light_fasta_prospective,delta_gc,0.006238552956680869,0.0008325600350281947
light_fasta_prospective,missingindicator_delta_gc_trend,0.003203718403265988,0.0002316990748814494
light_fasta_prospective,missingindicator_delta_num_contigs_trend,0.003133818357692983,0.0002715481298766706
light_fasta_prospective,missingindicator_delta_total_length_trend,0.003026152666702436,0.00023256474595200778
light_fasta_prospective,missingindicator_delta_n50_trend,0.002958866862521849,0.00014317727758183908
light_fasta_prospective,missingindicator_delta_n50,0.002450230687346492,0.00013745629215896425
light_fasta_prospective,missingindicator_delta_total_length,0.0023980775130345707,0.0002251040594113515
light_fasta_prospective,missingindicator_delta_gc,0.002370862626377206,0.000101616598002017
light_fasta_prospective,missingindicator_delta_num_contigs,0.002260365705768717,0.00018377434549263704
light_fasta_prospective,delta_num_contigs_trend,0.0013299686658867665,0.0004865760008803273
light_fasta_prospective,delta_num_contigs,0.0009462500835762482,0.0002900616303006211
r1_core_only,gc,0.060604382895039964,0.003750704314294251
r1_core_only,ovlp_div_initial,0.06026696784726802,0.005550344971099645
r1_core_only,ovlp_median_div_first,0.0595388005926212,0.004282522902641166
r1_core_only,ovlp_median_div_last,0.053967944935921275,0.004583285958814021
r1_core_only,total_length,0.0525919655922414,0.005765701414991352
r1_core_only,ai_mean_cov,0.05219244686159673,0.00294337514546859
r1_core_only,ai_total_bp,0.05152830985546118,0.005837493175947014
r1_core_only,raw_read_n50,0.05148035910766825,0.0034222247571583176
r1_core_only,asm_total_length,0.050996329904659986,0.005647605096323031
r1_core_only,asm_frag_N50,0.04945509448474445,0.005088523881712918
r1_core_only,asm_largest_frag,0.048976594887106706,0.004608301211725504
r1_core_only,n50,0.048912265586443834,0.004870654172892376
r1_core_only,ai_median_cov,0.04824726074050058,0.008740409200917695
r1_core_only,raw_total_bp,0.044527832515451574,0.005610959737801051
r1_core_only,ai_cov_cv,0.04393204052146862,0.0077165472308815385
r1_core_only,asm_mean_coverage,0.04296237440899095,0.004253869485644887
r1_core_only,mean_edge_coverage,0.03547068303126914,0.0036661253800356554
r1_core_only,overlap_based_coverage,0.034115498131422964,0.004580052774822005
r1_core_only,asm_fragments,0.02427359825681283,0.003397749712509578
r1_core_only,ai_num_contigs,0.023327379293218892,0.002575298594160618
r1_core_only,coverage_est,0.02237247741868429,0.003474899668193248
r1_core_only,num_contigs,0.022154471959389,0.002217134061282402
r1_core_only,min_overlap,0.018104921172018187,0.0037568253489161183
