candidate,stop_threshold,n_trajectories,balanced_accuracy,macro_f1,min_class_recall,class_mae,quadratic_weighted_kappa,unsafe_early_stop_rate,severe_unsafe_stop_rate,quality_failure_rate,exact_round_accuracy,within_one_round_rate,mean_absolute_round_error,mean_excess_rounds,mean_premature_rounds,mean_rounds_saved,compute_reduction_fraction,mean_qv_loss_vs_r5,mean_busco_loss_vs_r5,selected_r1_fraction,selected_r2_fraction,selected_r3_fraction,selected_r4_fraction,selected_r5_fraction
legacy_rebuilt_material,0.7,127,0.3318394024276377,0.3283171521035599,0.0,0.33070866141732286,0.1620480337820006,0.16535433070866143,0.10236220472440945,0.1889763779527559,0.48031496062992124,0.7559055118110236,0.8267716535433071,0.5275590551181102,0.2992125984251969,3.15748031496063,0.631496062992126,-0.00655006150057851,0.11181102362204688,0.4330708661417323,0.36220472440944884,0.15748031496062992,0.023622047244094488,0.023622047244094488
light_core_material,0.7,127,0.5017740429505135,0.4596060943887031,0.35294117647058826,0.36220472440944884,0.264576677316294,0.14173228346456693,0.07086614173228346,0.12598425196850394,0.5039370078740157,0.7322834645669292,0.8503937007874016,0.6062992125984252,0.2440944881889764,3.0236220472440944,0.6047244094488189,-0.007815438502333471,-0.025196850393700895,0.4645669291338583,0.2440944881889764,0.2047244094488189,0.023622047244094488,0.06299212598425197
light_fasta_material,0.7,127,0.3690009337068161,0.3366001209921355,0.0,0.3937007874015748,0.12110726643598613,0.1732283464566929,0.07086614173228346,0.13385826771653545,0.3543307086614173,0.7007874015748031,1.031496062992126,0.7716535433070866,0.25984251968503935,2.874015748031496,0.5748031496062992,-0.006034243007197497,0.02440944881889762,0.31496062992125984,0.3543307086614173,0.2283464566929134,0.09448818897637795,0.007874015748031496
quality_causal_material,0.7,127,0.32866479925303455,0.32905434317501064,0.0,0.36220472440944884,0.11723818350324389,0.1889763779527559,0.08661417322834646,0.16535433070866143,0.47244094488188976,0.7480314960629921,0.889763779527559,0.5826771653543307,0.30708661417322836,3.1102362204724407,0.6220472440944882,-0.0072900511269164215,-0.011023622047244419,0.4566929133858268,0.33070866141732286,0.12598425196850394,0.03937007874015748,0.047244094488188976
legacy_historical_leaky_material,0.8,127,0.3641456582633053,0.34141287720762065,0.2,0.49606299212598426,0.05723996064752712,0.14173228346456693,0.08661417322834646,0.18110236220472442,0.3464566929133858,0.6456692913385826,1.1653543307086613,0.9212598425196851,0.2440944881889764,2.7086614173228347,0.5417322834645669,-0.004431992273138815,0.28818897637795277,0.28346456692913385,0.3700787401574803,0.1968503937007874,0.07086614173228346,0.07874015748031496
legacy_rebuilt_material,0.8,127,0.3837535014005602,0.36611917494270435,0.2,0.4566929133858268,0.1061733360144782,0.13385826771653545,0.09448818897637795,0.1968503937007874,0.3543307086614173,0.6377952755905512,1.1574803149606299,0.9133858267716536,0.2440944881889764,2.716535433070866,0.5433070866141733,-0.005020187468730803,0.24803149606299202,0.29133858267716534,0.3543307086614173,0.18110236220472442,0.12598425196850394,0.047244094488188976
light_core_material,0.8,127,0.4662931839402427,0.35784074464167964,0.29411764705882354,0.5905511811023622,0.19919994575903455,0.09448818897637795,0.05511811023622047,0.13385826771653545,0.33858267716535434,0.5669291338582677,1.236220472440945,1.062992125984252,0.1732283464566929,2.4960629921259843,0.49921259842519683,-0.005009604242865944,0.049606299212598404,0.2992125984251969,0.18110236220472442,0.36220472440944884,0.031496062992125984,0.12598425196850394
light_fasta_material,0.8,127,0.4373482726423903,0.35659512631343615,0.2,0.5590551181102362,0.08575270943754443,0.11811023622047244,0.031496062992125984,0.14960629921259844,0.23622047244094488,0.6062992125984252,1.3464566929133859,1.1811023622047243,0.16535433070866143,2.37007874015748,0.47401574803149604,-0.0021664778401014944,0.27559055118110265,0.13385826771653545,0.36220472440944884,0.3228346456692913,0.10236220472440945,0.07874015748031496
quality_causal_material,0.8,127,0.37740429505135387,0.34241038690687403,0.2,0.5433070866141733,0.09121792555113839,0.11811023622047244,0.07874015748031496,0.13385826771653545,0.4015748031496063,0.6220472440944882,1.2283464566929134,1.0,0.2283464566929134,2.6141732283464565,0.5228346456692913,-0.00512581878417995,0.10314960629921252,0.33858267716535434,0.2755905511811024,0.18110236220472442,0.07086614173228346,0.13385826771653545
legacy_historical_leaky_material,0.9,127,0.3043884220354809,0.2633155945257856,0.2,0.8582677165354331,0.013559017644681925,0.08661417322834646,0.047244094488188976,0.15748031496062992,0.15748031496062992,0.48031496062992124,1.8503937007874016,1.7007874015748032,0.14960629921259844,1.8346456692913387,0.36692913385826775,-0.0014404058044839999,0.3677165354330708,0.11023622047244094,0.2992125984251969,0.1968503937007874,0.10236220472440945,0.29133858267716534
legacy_rebuilt_material,0.9,127,0.3081232492997199,0.2536322168283953,0.2,0.889763779527559,0.010215314164942035,0.08661417322834646,0.03937007874015748,0.14173228346456693,0.14173228346456693,0.44881889763779526,1.889763779527559,1.7480314960629921,0.14173228346456693,1.779527559055118,0.3559055118110236,-0.0012935226033555154,0.3338582677165355,0.10236220472440945,0.25984251968503935,0.2440944881889764,0.10236220472440945,0.29133858267716534
light_core_material,0.9,127,0.419234360410831,0.254479989813498,0.3047619047619048,0.9212598425196851,0.08145783668027007,0.07086614173228346,0.031496062992125984,0.09448818897637795,0.1732283464566929,0.4251968503937008,1.921259842519685,1.8188976377952757,0.10236220472440945,1.669291338582677,0.33385826771653543,-0.0028226161893075688,0.07007874015748014,0.14173228346456693,0.14173228346456693,0.28346456692913385,0.11023622047244094,0.3228346456692913
light_fasta_material,0.9,127,0.3372549019607843,0.19658119658119658,0.2,0.9763779527559056,0.04171259008054262,0.06299212598425197,0.023622047244094488,0.12598425196850394,0.09448818897637795,0.3700787401574803,1.9763779527559056,1.889763779527559,0.08661417322834646,1.5826771653543308,0.3165354330708662,-1.6538632569768107e-06,0.1984251968503936,0.03937007874015748,0.15748031496062992,0.4251968503937008,0.10236220472440945,0.2755905511811024
quality_causal_material,0.9,127,0.40915032679738567,0.2586602775282021,0.29411764705882354,0.984251968503937,0.023693690347977747,0.06299212598425197,0.031496062992125984,0.13385826771653545,0.1968503937007874,0.4330708661417323,2.015748031496063,1.905511811023622,0.11023622047244094,1.5905511811023623,0.31811023622047246,-0.0018686982132527386,0.16456692913385823,0.13385826771653545,0.1968503937007874,0.18110236220472442,0.10236220472440945,0.3858267716535433
